filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00084.wav,0.5228474970243921,3915.1244806651266,3169.0688820985397,8001.868280463913,0.11331564132643189,183.10440429752828,44.17495025932697,-3.943798687885424,9.702128570719186,5.387551635533893,4.04548993516223,0.8214999927433313,3.3588606351630355,2.553005141913755,1.2075095795801074,0.5689087918225842,1.0741565293653585,0.43248902668026706,1.1991725574796452,1.7807742812326588,1.0234906452696646,-0.3931338745527472,-0.9452545622753008,-0.7880482765344807,-0.5605709345252481,blues
blues.00090.wav,0.49657024340883493,3233.690407737416,3130.9901438185725,7224.431314852215,0.05819957248935759,160.5392934248971,68.8817567560671,10.000710760532634,14.89700101829857,6.598466262431316,6.306888876303049,2.6161104456988227,2.778684521094568,0.4803197429707435,0.8659459975848657,0.5295943824417297,0.054574553721987905,-0.12463487474953165,0.3363010081361763,0.6915430576630026,0.3671165313573341,-0.39635984018207815,-0.4886581468263254,0.15711264282953252,-0.613498455617528,blues
blues.00047.wav,0.43903298012250996,3596.308415519874,3227.806138017389,7729.386594790054,0.07531851659249227,172.1531227582206,58.36773047648295,14.780252371619653,17.307874031499985,2.1140910112739815,5.48662777470871,2.0603774727709716,1.0926357038232968,-1.2195020673184196,-1.9438245576809223,-3.2250364041384807,-2.411556537200667,-1.6334897382433098,-3.152082762577381,-2.2027472671244945,-0.530674607596076,-1.3146814871799433,-1.0304959351108456,0.33553552017905286,0.494109472992561,blues
blues.00053.wav,0.5138658574632509,4002.437973135661,3161.576292578062,8064.226236727215,0.13273540296052633,182.8438116882062,38.41906596426083,-1.6229390047992236,16.472221438396463,6.735961740573967,2.8635465923812418,2.209967255072899,2.6386412661851306,0.8827305914957028,2.1492401696963324,1.9976498868316563,1.5158256220797468,-0.005667266269613759,-1.2148902863425224,0.8547423843831983,1.7001178665653702,0.0816719437640116,-0.3666144082465535,-0.6934832219907519,-0.2975053230451816,blues
blues.00052.wav,0.44363181261472034,3327.8227593435035,3114.999840946226,7294.7058899114745,0.06690927038989938,158.96975389333195,61.40912742001958,6.4291289463408585,19.065709414519315,8.317952087188411,5.589564113307843,4.532704253625439,3.472657533165833,1.2009933412728067,2.6079531741174886,1.7708415666068977,0.764342256254103,-0.611439345982614,-1.5302948959848854,-0.8324020622135052,-0.4588588232198601,-0.363782854700448,-0.8169796764090027,-1.4216538419315217,-0.08634460114646984,blues
blues.00046.wav,0.49127477883373205,3417.503445776246,3234.07502076488,7565.43758616728,0.05842254922116873,159.8368689045233,62.628612946961276,19.000449973862004,20.499018321835425,6.774641902435686,7.614468425898411,2.4569378453941644,3.8760414859681043,0.6125937225916687,0.709233175235512,-0.5279977409381905,-0.3287672891429847,-0.0612419885154674,-1.5312820990555092,-2.2417531947206695,-1.0618386785782419,-1.4674796598004758,-2.145049699850323,-1.178926647811209,-0.7337848853453043,blues
blues.00091.wav,0.5353635374772685,2857.3209035419422,3036.052356482474,6674.026309742647,0.036025103400735295,152.06886399241134,80.50605747157648,7.139362468835504,12.843266859891001,7.435800195813851,6.960322525050911,4.4142741039428035,4.468155058720139,3.1351947768185697,2.4876633034501423,1.1798466586074372,1.068359755970668,0.7882659574467354,0.21388618087690484,-0.20297206088253772,-0.266781592139649,-0.14008092276852008,-0.3166914143016698,-0.38813752486170405,-0.5909989116997696,blues
blues.00085.wav,0.43064657527579486,3268.316001489134,3095.9480674275783,7228.206292025445,0.05926456982875387,164.68480584854944,66.43238901023634,2.4061847265988643,11.342475380658101,6.352355247242795,5.5184681660834265,1.878344249826853,0.8098641744643625,-0.8074619411718249,-0.7326189189995497,-0.2434545320273423,-0.09584553380093072,0.35465237413191725,0.3824013239696057,-0.07404257038749888,-0.5230473865225918,-0.5166809295535849,0.13399485959216675,0.03054728394556803,-0.8929466801543016,blues
blues.00081.wav,0.4990183231140656,4053.3957284506378,3159.198446282694,8131.400830531637,0.12717761343846748,183.6690010731813,37.78004033817072,-7.168795851363496,6.7490582502871295,1.423064585407816,3.1774000652884857,1.0844042011859285,0.5702122388665842,0.32625139721695995,-0.5037827833990745,-0.03171290034378897,1.1345372162264353,-0.4894477546247299,-0.24432354411616825,-0.08704200071188804,-1.3930091958835695,-1.043484340068846,-1.003490751718385,-1.1391329460393191,-0.15540704074947487,blues
blues.00095.wav,0.5114484532372217,3276.5453074646484,3111.9681883807275,7260.356097619969,0.05723208022929566,167.4623732062485,68.30075203975788,4.022206799735116,9.859068731660175,3.7320018931769994,4.146567313837993,2.472591597683034,3.2319565504646524,0.7654949783366986,0.6931757741943112,0.4415203682540131,0.5338180173229758,0.3113062825153704,0.6443634232485986,1.020470661505522,0.605890517636981,-0.24470098287453734,-1.1064530499438563,-1.48769958454382,-1.586321775819597,blues
blues.00042.wav,0.49519774065545463,3853.0002697399427,3223.6107900449338,7982.801729090073,0.09791890903154024,169.2962297730582,43.98799717130275,8.589117828880482,22.183492514067982,12.359685912569205,8.983885524370905,3.480973734540831,6.280690441605578,4.458712218362801,0.2711924709278521,-1.7626758273455962,1.783556220576491,2.6687740395342847,-1.0669818325794613,-1.7834503476705454,1.3888011113295806,-0.32516956003100606,-2.4294633324566255,-0.7818411296134832,-0.16714912820230704,blues
blues.00056.wav,0.5095052507291171,3570.8223245984805,3178.727757079665,7643.745445983698,0.07521761017318111,164.5339833783223,55.06423391995699,7.24913718624173,18.75879584900098,7.2086598787549345,4.814945820989668,3.6414721656410163,3.1100974163439594,1.6149712700374836,2.7518125925223296,0.7560754044661485,0.8666862969593018,0.4614828822896485,-0.9463302465988185,-0.4771396747850935,-0.21980956626441955,-0.7158933219890067,-0.45914502538380253,0.3035792237009178,-0.34332444962008996,blues
blues.00057.wav,0.5331471709264531,3671.2212118285147,3163.8624815720373,7733.436570300406,0.08982863293343653,175.30949786026895,51.260007970457316,2.408500632446351,17.439830206249926,9.433032610585142,5.458179234114835,1.8831911339745113,3.911414406982351,1.8632338189134443,1.1096616467253835,1.4816825445188342,0.6627976882169389,-0.7143727317683395,-0.7727520739930768,0.09471747055652364,-0.5839305036746429,-1.084993302217583,-0.8569441272763028,-0.5719947947067,-0.9074718406395852,blues
blues.00043.wav,0.5129298176084569,3658.418463737328,3235.6582646095744,7816.486068111455,0.0876264542618034,176.50494181594624,56.119973313959484,10.932958416730457,14.092775760801814,6.50695351216216,8.391567422160843,3.2108518043668264,4.6242550066746,0.6704428755393037,0.9671441239068005,-1.3481252639395045,-1.0911674409813152,-0.277380601059953,-1.4448504740403498,-2.6786958857650767,-2.2266874147063915,-1.898127276944413,-1.8754524843109117,-1.0053692198195157,-0.40719631006493096,blues
blues.00094.wav,0.49832988173035925,3104.483952690349,3072.690263281096,6989.582734949448,0.050841340339589786,149.78351883489088,70.69002437735375,6.387028391917282,14.187110700178058,7.065690315593969,6.983739437027286,3.7527980725743486,2.997723182021814,1.6666620686973599,1.4586302927480894,1.0771090907107095,1.054326340896232,1.0037665653018635,0.5625740076038479,-0.05848777046690568,-0.1257817313200186,-0.4373851403295725,-0.17968680177661034,-0.2246533255283804,-0.6552177550557483,blues
blues.00080.wav,0.485433734760664,3775.162928413708,3146.680808709986,7843.085907265867,0.09389285627902477,178.22018770002995,48.373310346393374,-4.9540540676377365,7.802562627333962,2.3036795593942334,2.66449807192294,0.8277157817402736,1.7255983684616991,1.0835929285653512,0.2643035133728903,-0.18044322772954677,0.3911444651166651,-0.23809161613933488,-1.0192364917186532,-0.6820807345838672,-0.45480692900399505,-1.0705733796186865,-1.3750676511948106,-1.140710466880104,-0.08025882284283478,blues
blues.00096.wav,0.34194149295054344,3120.999675884057,3085.270146476713,7073.615560147785,0.048011425478908666,161.46770903637525,70.68506305964777,3.369060049262457,8.9397116021535,2.5148700050117463,2.971567205830741,0.6228891297314675,0.394776580572389,-0.3864184297393484,-0.5701138767887316,-1.3778788162376518,-1.8336552941207713,-3.547898970989246,-4.198948298793736,-4.217000896070849,-2.687010707154725,-0.7123663204960542,0.11594649925222199,0.06720291843158543,-0.48098476164800985,blues
blues.00082.wav,0.4646890782480234,3900.427219497257,3177.2900228677677,8001.693281522107,0.1052189404750387,182.05789990501194,45.72318555989469,-2.96297127058843,7.671667376774626,1.4645197080291776,1.0415059621787408,-1.1895935202920895,1.3762784360967208,0.19909641199465664,0.752270930268802,0.2761076266355372,-0.2840972410724392,0.015298730847446367,-0.09272867081720318,-0.4483736192877615,-0.2576989205171274,-0.5835027289338311,-0.8681522379000168,-1.0784319324156506,-1.1797196393756615,blues
blues.00069.wav,0.3610426731494199,3999.1162158612756,3192.0261471866907,8079.884475377322,0.12508843483939627,180.19213466041265,41.17775428369614,2.267101997002707,8.686576219408654,-3.2237246834842366,0.5952818112887207,-3.0154285289364005,-3.1637505084441675,-1.8901607915048153,-2.3579219659406103,-2.493432029927148,-2.167509635468765,-3.750895114029354,-3.2646065291157598,-3.1751175224518593,-3.7205532888756037,-2.103562048151299,-0.8386960578650658,-0.032722080568488174,-1.1449379376807711,blues
blues.00055.wav,0.5368211773948933,3855.2291921934893,3169.2103643327173,7925.777073910362,0.11287006578947369,177.07812787719214,43.012997982620014,1.4373768021811801,19.029510624363926,8.233333778693554,4.1753982620014884,4.314513979432962,3.8058909863777877,1.0105377301492748,2.8343710555105157,2.2492940408360846,1.7524715737710768,-0.3346010754166742,-1.5734499664882293,0.3441218593733811,0.7239500626945882,-0.17470890235013442,0.6083401977872039,1.060494494436085,0.9826504011443644,blues
blues.00041.wav,0.5035572675074768,3833.0302788979043,3249.182054569802,7975.126775499468,0.10218910240905572,177.9014522220855,50.01175651986595,11.505435067658196,16.330673411412043,6.700435039712242,8.095207442572297,3.9671826672542188,4.7932267569311735,0.15361876189816756,1.455252253970324,0.06363851995113196,0.9073026887259859,1.5865338212836462,-1.0001493210934402,-2.152052335003464,0.3013472097908393,-1.3086969839582003,-2.4171215194238123,-1.556137889776781,-1.2958708387199145,blues
blues.00040.wav,0.510224740661548,3754.3809797697495,3228.7282796722507,7878.160695173423,0.0980251064241486,177.26175593478357,51.831099857476275,13.907594693078016,20.157728089524596,4.530176805488963,6.679542397277667,3.4335457473941866,1.7103654663351913,0.12271343915002786,0.6523417909459241,-1.210429780417017,-1.9567915227205166,-0.45011753138407407,-1.7652506860585802,-3.553034564661288,-1.5972093158279683,-2.0564641038784166,-3.1044795862006302,-1.9208406053917217,-1.4979375673466935,blues
blues.00054.wav,0.5818905520528921,3784.580446221831,3169.3677642712146,7862.335790864454,0.103214795375387,179.62684998493947,47.205107799626035,1.862485724271174,19.304442050813467,10.579957084614097,5.071736844982172,1.1696816239678516,3.242944917945913,2.8202349227864523,2.00119432395911,2.1271118129425184,2.1035270284736423,0.3167764960251947,-0.30083772991102814,0.03549884493974479,-1.0487980322359827,-1.9173505735159944,-1.6292280485372732,-1.250917956614928,-1.5078188274784998,blues
blues.00068.wav,0.3689147050706923,4056.8243873662245,3205.8254200129995,8155.617350764319,0.13498633417182662,185.32610561731943,40.71529688082398,4.96442324523122,10.916493992984195,-4.423552761407806,-0.6614574935194283,-0.7828451360663867,0.09648735655602603,2.084375652298493,1.8574284790595963,-0.5355023234662792,-1.2130219177504984,-2.3040967528795884,-1.712879577395973,-0.5964755402799004,0.42368837558437455,-0.42768806830840755,0.35558865825091607,1.02068532256965,-0.277467852877604,blues
blues.00083.wav,0.55442644607938,3978.5075883599757,3195.4633817857734,8083.4677870428595,0.11812853739357586,181.52884157181353,42.859214192308656,0.3437257025451234,12.614644927420766,5.378389064008329,4.571170060606832,2.037035507325025,5.168228043181917,3.2161111010192185,1.437374864658155,1.8110297076686592,1.6674390541950284,0.6767199107646742,0.6854073954931023,1.238834074259575,2.0574901840315927,1.0653685011472132,-0.21222301245621455,0.2763818539468664,1.3722144650620667,blues
blues.00097.wav,0.5161599412572705,3129.689210291501,3095.8334209548552,7074.248889651461,0.04456246674245356,156.8036998088927,72.06394398663012,7.098144510536917,14.594068669099936,6.2638918404003245,4.651792429377385,2.474150682192224,2.547665543224314,1.1393939023031319,1.189050168818066,0.45978906658970564,0.22787053742763533,-0.1406166077891279,-0.38067274038533055,-0.5313004437259585,-0.8450536614214462,-1.4340210387560106,-1.136639025700328,-0.956983566064536,-1.0033499017888334,blues
blues.00033.wav,0.3537217038250226,3162.0807026783073,3155.1677257999827,7240.222886029412,0.04170760872194272,151.0826504952778,72.48430766626919,9.812843019470396,7.936029406979722,3.919959721927699,4.498801256144399,-0.024297642240566235,1.4250717313621188,-1.2025957076985914,-0.18065299448625602,-1.8740515495526546,-1.6020470642731344,-2.2133913188859617,-2.3725780049115537,-2.3451994140068337,-2.7638154056191224,-2.750526655203086,-3.284548417967664,-3.6145751362437166,-3.7458315890159586,blues
blues.00027.wav,0.37427367624708574,3446.8085928691103,3108.440502256868,7433.946714607924,0.0724901134384675,164.3757753168515,57.13712201578714,2.2203545890465937,13.833169586497736,3.268234641371073,1.0872987548033002,1.031868701959213,0.10020532732299574,-2.108240085596802,-1.889888879165417,-2.1084860040635567,-1.8303553466483682,-0.8287729089727255,-1.0065664529084306,-0.9316606131745753,-0.23592807273063904,-1.0268599258326745,-1.2590978503006451,0.3177881620014876,0.32999768681570135,blues
blues.00026.wav,0.37770116993224395,3196.537019669107,3098.0191813379674,7146.715118124758,0.05181714698626161,152.60272117467434,64.70163443472251,6.714519211991812,15.075540246662774,5.23711487901125,3.905161224307543,1.5940090692577935,0.9924921532829135,-0.26414521965016907,0.7055891159929075,0.9861548356071945,0.1880102208559779,0.23159456863730646,0.13440453921817577,0.6326381974597319,0.7930415190854253,0.33644855307724963,0.7013501971639525,0.9157309191210334,0.9087407370206882,blues
blues.00032.wav,0.362462673522759,3094.1987571237387,3121.630038947243,7083.840498318982,0.03798011803405573,136.8716128667871,68.99683954344842,7.341866817068043,10.077978917769729,5.365788989726351,5.370539809871383,0.8228389036860303,1.8470295412822264,0.49263602585125393,1.098532033719046,-0.548282567573356,-0.476474154541443,-0.9139282610730876,-1.13839136848201,-1.7859923706840406,-2.5974240699025186,-2.467268133279565,-3.138499507844286,-3.789075308546901,-4.237529587744972,blues
blues.00024.wav,0.3535386575927574,3149.1609940800454,3084.3782120356527,7077.382204038071,0.04751634154895511,153.4976386003014,66.68681114729696,5.386800520829185,14.341986068994784,4.5005592691892495,3.514207911265068,2.0047730955154592,0.38998189364886027,-0.265874641247378,0.4146509984855777,-0.12830164268522046,-0.4554652738552377,-1.015288082476088,-1.487408245767719,-1.7075923416487684,-1.9711874466269312,-2.278438639296748,-1.786158001102519,-1.2716663833023218,-0.9793624977327783,blues
blues.00030.wav,0.3656550734554512,3147.8643517639507,3138.488088051635,7208.5314109967585,0.039239747605456655,151.23566085570025,72.6894437277582,7.515039261885587,7.274471165402129,3.3928843125870185,3.637114394783393,0.0991175353113113,1.6194400438045335,-1.3223578966863263,-0.015937584219981635,-1.1536292827848231,-0.8076061093311708,-1.9213531198558302,-2.1144815263265744,-2.3343686024723005,-3.045567413730568,-3.077924212554732,-3.4481389285862662,-3.4717580110331885,-3.731753228231303,blues
blues.00018.wav,0.3599571941329553,3371.179439975539,3169.194923303203,7496.79633456487,0.05605370489067337,154.00716833706275,59.723506599637254,6.7686005739141,10.5331761061587,3.7426124580099307,4.2180865995856,0.7363530300091029,-0.3454349090288004,-2.349376514203842,0.5008680654209958,0.05159851834471904,0.21805006482695585,0.27120531872248244,1.1513138869475865,2.130544319587861,3.3738027370699357,3.4463491200375977,2.7083555830383865,2.3389120642387433,1.04950075024452,blues
blues.00019.wav,0.3303769655009364,3244.2008558418243,3076.9909308358633,7174.398284061775,0.05855444562693499,161.6067125146285,64.46444159298316,1.0416113980406407,9.851804238463831,2.004007018603411,1.3575184791278092,0.4129725483543317,-0.4997268505786349,-1.172773560728992,1.0495770915502263,0.928395104698551,-0.07718915617063493,-0.3571310881039704,-0.8492577652675041,-2.076085637621551,-2.2855007412471657,-1.3044636286964486,-0.7657788409240038,-1.3174894056207158,-0.9998289217369611,blues
blues.00031.wav,0.3415441832095588,3264.034850084389,3158.686032047359,7361.4804861346265,0.04294683025348297,149.3028102424926,65.8031314301553,4.261822579908245,6.540585132016356,3.0869665647246785,3.04552510065517,-0.6224488196761991,0.7706935526674775,-1.5507871902077417,-0.8923623782573306,-2.2440376022945117,-1.8828754698242347,-2.0713427868429126,-1.8698204947845043,-1.7634871453354566,-2.0615222188847793,-2.461517587120863,-2.8471983806319066,-3.314170264086334,-3.9478983779783543,blues
blues.00025.wav,0.3921113957251965,3133.073464758201,3082.0043301397773,7056.615662943837,0.05138139754256966,159.61467988998137,68.90008397814077,7.072141597939903,16.242417881421904,5.828171573494942,3.4764222359937222,1.9720993487598502,1.200506316766797,-0.2071508922445889,-0.20140235206612137,0.005675592985236611,-0.18207514405363776,-0.6296243137041433,0.006816062837489213,0.2963255997102147,-0.23877657283964673,-0.49771018745197715,-0.13625245923455662,0.08752800483291784,0.0354154250839429,blues
blues.00009.wav,0.3503465743085311,3565.369265856065,3151.3820649033237,7624.89555996638,0.07838728110487617,173.05874975876978,54.4250860503732,1.6216699029681372,8.485453586533344,-1.0729203015596775,0.580650897249508,-1.3023954705419836,-1.1223489277846033,-2.074990757812492,-0.6584818285067816,-0.8131923397153296,-0.05099617396075033,-0.14712602089191423,-1.4124676710526256,-1.19411382359088,-1.0356809835864826,-0.9902547541216038,-0.30305743842102595,0.5474433083989101,0.3292256394430732,blues
blues.00021.wav,0.4312470490585479,3033.6366797779638,3051.881129163979,6896.483297909007,0.04816637541118421,149.0944836439362,72.24528822203933,6.962790146903904,13.351606302806701,5.671507572761728,4.745278727162253,2.673200072255074,1.0296621665847991,0.2628630843100952,2.445422337152189,0.9456546115175809,-0.052301157970832464,-0.1311287921582853,-0.3452221009346398,-0.37310752200384073,0.020271237770782925,-0.08004104022765678,0.5726189093642297,0.9428237718770021,0.7209320665899615,blues
blues.00035.wav,0.39008486406576454,3269.3964717006006,3165.738215867425,7371.63875804228,0.045455129523026314,157.5407303024908,68.5027756119084,6.475930095151049,7.183544541517725,3.7368511246918437,4.002741169323851,-0.21146242900917225,1.5802223503486321,-0.6388501757911774,-0.2213702343140724,-1.5837659802201114,-1.3481482327231218,-2.268406029493711,-2.469286889060239,-2.6829333272573073,-2.7991046610288146,-2.753643098549556,-3.5102923551744776,-4.166793471550431,-4.843483504513796,blues
blues.00034.wav,0.34886398646185834,3308.742407505738,3177.624209121472,7428.1050832648025,0.04564182529508514,151.15971630658026,64.4226139584908,5.963525025442592,7.1306065676794645,3.657425886996052,4.404545564783609,-0.24305641004864842,0.9523811827566107,-1.6720658251582177,-0.44100130791461256,-1.8979130033080658,-2.023665858886943,-1.9404634508235168,-1.9366577286643234,-1.300418725508425,-1.66924483106571,-2.085334065404784,-2.1104972170006966,-2.6366079953279913,-3.337602876843424,blues
blues.00020.wav,0.3935495870237746,3194.7809860968605,3125.7029181839084,7255.264461741728,0.05229257872968266,166.77317294468315,68.74850985421891,5.639966670481085,10.16201504952173,3.7643009556044187,3.3773546201405114,0.8349043201594828,0.8339508777658838,-0.5628249854952093,1.5206231215178054,0.7876614120494808,0.480509065120384,-0.03924901184616487,-0.5990081976132723,-2.4116721210718937,-2.8278356763180197,-2.0297708451734544,-0.5594302968286922,0.7724783157553189,1.6024450057058675,blues
blues.00008.wav,0.5299775881997902,3456.5901241967795,3176.3267369188566,7572.929207533137,0.06423392753482972,168.67938536597035,60.81767901212954,5.466907258743905,13.429769699957172,5.609869620117896,4.0215069852789345,1.3801202637164371,3.3911801665668513,2.733946344513467,3.6413052748936403,1.5171374311514736,0.24528630067235124,-0.32927172578642794,0.027255370499029614,-0.500934693749383,-1.2975192728785656,-0.8721199589543189,0.5488202768195044,0.9281265622467696,-0.6165598508978207,blues
blues.00036.wav,0.3254372721231861,3208.9942255274336,3132.550760527874,7270.3310373028735,0.03669176603618421,148.03968471686812,67.31948126453767,2.369051468598416,6.425410587070254,2.435410686118286,2.5422123752632344,-0.5382143114439202,0.16396897459113347,-1.5191923129574312,-0.9722244505850577,-2.026352875004769,-2.362653824597904,-2.5461284191997233,-2.5662284220394973,-2.8556512453876626,-3.154721625759581,-3.275469833958652,-3.4485432494288784,-3.683480706713771,-3.6192542491966853,blues
blues.00022.wav,0.4167796629408296,3175.6435187232287,3070.0104531527318,7079.198859719669,0.05855822489357585,155.64551692782896,67.50785819969353,5.372433165673114,12.610255703377165,4.2990179776106725,3.475698253613496,2.1325477942478663,0.05506022738251565,-0.7028595950120345,2.439580029836289,1.665483818797906,0.6828732370720387,0.9527123197310563,0.9656101924638493,0.6527082523355313,0.347957797318498,-0.08191829769372282,0.36852083407647723,1.2015435790391116,1.056698239392412,blues
blues.00023.wav,0.36777879664822805,3210.0500269844556,3089.149836907761,7163.148352088574,0.052220394736842105,162.8482957359643,66.82796067012893,4.157112772492058,12.748819142940851,3.58047392046514,3.0067262023488857,0.740806668191927,-0.8240129172029109,-1.7313918997748463,-1.550055428782902,-2.492527207189351,-3.7649951111127744,-3.26334856313096,-1.0791451026527379,-0.80458707439523,-1.3259927277336576,-1.6144331769623637,-0.40102439955599223,0.763093343966227,-0.0475668258057381,blues
blues.00037.wav,0.31193839433860265,3252.0058958321556,3111.671481267646,7251.214486231376,0.04741090000967492,148.38582817323478,62.43259046099971,0.09003902099048358,7.526571659598924,3.7803705493787247,4.184299173841319,1.2333141058296357,1.3899395164213164,-0.8619444783405765,-0.9301610549911379,-1.6748749055242662,-1.401504500880786,-1.0021903397371072,-1.283115692545258,-1.1747306372955377,-1.3087749794805095,-1.7403548582492308,-2.378300463090484,-2.2069736381485776,-1.2435303930530306,blues
blues.00012.wav,0.34233280045604814,3447.060967911845,3110.21035046588,7442.729994829963,0.06868930497774768,161.5685059535152,57.02929513837507,0.9184747069589942,11.683720795401001,1.3816549842656711,0.5685075617958281,1.1231417480141508,-1.1743339343998203,-2.009915079772038,1.0784736670526025,0.4054212385419563,-1.3016011529989415,-2.2393582280881668,-3.8438854882732256,-5.18439519563144,-5.379788690559049,-3.683287814469189,-1.247385875528853,-0.3030072683011829,0.2752033324861541,blues
blues.00006.wav,0.3646836147301339,3539.435921876881,3110.8991860736287,7537.454422044311,0.0724927589251161,161.70809828868346,51.33324165879065,-3.876318631529308,10.058890347818751,3.9465531642394347,0.9383894525731236,-2.3469457788144217,-0.9696802102310061,-0.3736991551335932,-1.549200817993309,-2.533014705728585,-2.1978321570228365,-3.0905981174550043,-4.032922977983273,-4.11725212301157,-5.043149513149676,-4.770735361097265,-3.6423766018949517,-3.046519388983968,-2.7918641006675955,blues
